order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,expected_delivery_time,delivery_partner_id
172,347,20,Aloo Paratha,03-01-2024 22:32,04-01-2024 00:06,Successful,623.74,1,"95/771
Vaidya Circle, Ratlam 900885",03-01-2024 23:02,464
173,446,257,Chole Bhature,29-03-2024 08:31,29-03-2024 10:19,Cancelled,114.77,2,"H.No. 74
Banerjee Circle, Shivpuri-887591",29-03-2024 08:58,267
174,322,287,Pav Bhaji,03-05-2024 18:10,03-05-2024 19:12,Successful,173.37,3,"814, Chhabra Marg
Thane-647095",03-05-2024 18:31,225
175,236,276,Dal Makhani,15-02-2024 17:07,15-02-2024 18:39,Cancelled,248.92,4,"H.No. 96
Sule Marg
Vijayawada 184066",15-02-2024 17:31,496
176,121,148,Dosa,26-05-2024 19:18,26-05-2024 21:04,Successful,255.01,4,"03
Lad Ganj
Chapra-568403",26-05-2024 19:52,428
177,440,78,Butter Chicken,17-04-2024 23:35,18-04-2024 00:42,Successful,685.47,1,"68/485, Saraf Marg
Akola-079897",18-04-2024 00:04,163
178,339,185,Chole Bhature,11-06-2024 14:54,11-06-2024 16:38,Cancelled,282.49,4,"23/25, Ramachandran Path, Bidhannagar-989484",11-06-2024 15:33,103
179,191,16,Pav Bhaji,12-03-2024 18:10,12-03-2024 19:35,Successful,194.66,4,"70/14
Dani Circle
Sambhal 238294",12-03-2024 18:49,382
180,462,181,Butter Chicken,17-05-2024 14:07,17-05-2024 15:59,Successful,146.07,5,"173, Sharma Marg, Shimoga 921831",17-05-2024 14:42,463
181,287,85,Aloo Paratha,01-08-2024 10:44,01-08-2024 12:22,Successful,103.89,4,"50/824, Barad
Rajkot-055876",01-08-2024 11:07,107
182,108,137,Dosa,18-05-2024 08:51,18-05-2024 10:08,Successful,745.91,5,"H.No. 167
Dhar Chowk, Tadipatri 984156",18-05-2024 09:12,119
183,484,258,Biryani,17-08-2024 04:18,17-08-2024 06:00,Successful,880.18,4,"95/999, Trivedi Street
Shimoga 439504",17-08-2024 04:38,377
184,180,212,Pav Bhaji,24-02-2024 21:35,24-02-2024 22:30,Successful,362.42,2,"H.No. 531
Anne Circle
Bulandshahr 919549",24-02-2024 22:00,175
185,147,191,Pav Bhaji,21-04-2024 05:23,21-04-2024 06:12,Cancelled,412.26,4,"H.No. 71
Dubey Road, Panchkula 658149",21-04-2024 06:03,208
186,379,100,Dal Makhani,13-04-2024 13:29,13-04-2024 15:10,Successful,349.63,5,"30/11, Bora Street
Mangalore 150555",13-04-2024 14:08,376
187,275,187,Pav Bhaji,09-03-2024 04:15,09-03-2024 04:54,Successful,943.24,4,"56/727, Kunda
Bhusawal 446926",09-03-2024 04:51,210
188,483,258,Biryani,31-03-2024 13:07,31-03-2024 15:00,Successful,782.79,3,"46/058, Dhar Marg, Motihari 028991",31-03-2024 13:32,377
189,166,296,Chole Bhature,28-05-2024 08:47,28-05-2024 09:39,Successful,765.42,3,"572, Swamy Road, Ujjain-768797",28-05-2024 09:12,298
190,47,266,Dosa,06-07-2024 09:00,06-07-2024 10:54,Successful,352.09,5,"98/41, Sane Path
Shimla 119576",06-07-2024 09:21,21
191,338,293,Dosa,13-03-2024 01:06,13-03-2024 02:04,Successful,239.97,4,"57/83
Dhar Chowk
Ahmednagar 286784",13-03-2024 01:32,479
192,419,186,Samosa,07-07-2024 19:10,07-07-2024 19:44,Successful,345.12,1,"66/081
Chowdhury Nagar, Mau 927157",07-07-2024 19:39,474
193,177,108,Biryani,20-03-2024 00:08,20-03-2024 01:29,Successful,136.43,3,"H.No. 40
Tank Chowk, Morbi 521088",20-03-2024 00:48,149
194,440,203,Dal Makhani,25-05-2024 16:40,25-05-2024 17:17,Successful,900.02,1,"67/477
Ganguly Chowk
Kanpur-083641",25-05-2024 17:17,422
195,369,106,Samosa,18-01-2024 12:34,18-01-2024 14:28,Successful,828.83,4,"65/948
Mander Chowk
Nellore-802846",18-01-2024 13:13,490
196,242,108,Samosa,26-08-2024 16:14,26-08-2024 17:08,Successful,651.01,4,"H.No. 277
Joshi Road
Salem-210255",26-08-2024 16:50,299
197,324,256,Dal Makhani,02-06-2024 20:50,02-06-2024 21:50,Successful,800.53,1,"14/52
Batra
Purnia-775488",02-06-2024 21:23,114
198,17,23,Biryani,03-07-2024 11:36,03-07-2024 13:19,Successful,491.64,5,"121, Bedi Path
Bangalore-028121",03-07-2024 12:04,130
199,142,264,Samosa,05-02-2024 18:19,05-02-2024 19:20,Successful,971.67,3,"773
Din Zila, Bhopal-965684",05-02-2024 18:53,356
200,79,116,Dal Makhani,09-04-2024 09:41,09-04-2024 10:16,Cancelled,653.53,1,"09, Manda Street, Maheshtala 972365",09-04-2024 10:12,205
201,322,49,Chole Bhature,24-05-2024 08:00,24-05-2024 09:55,Successful,622.59,3,"H.No. 93, Dutta Circle, Muzaffarpur 205231",24-05-2024 08:36,393
202,299,33,Chole Bhature,17-04-2024 07:58,17-04-2024 09:13,Successful,602.99,4,"35/478, Korpal Chowk
Thiruvananthapuram-068438",17-04-2024 08:33,115
203,186,96,Aloo Paratha,26-08-2024 12:47,26-08-2024 14:19,Successful,296.05,3,"86/17
Jain Circle
Miryalaguda-760227",26-08-2024 13:08,427
204,449,21,Butter Chicken,14-08-2024 23:26,15-08-2024 01:24,Successful,219.2,1,"H.No. 83, Gandhi, Nadiad 663835",14-08-2024 23:53,195
205,315,169,Pav Bhaji,02-08-2024 16:27,02-08-2024 17:58,Successful,405.07,4,"70/47
Sarraf Nagar, Ghaziabad 880787",02-08-2024 16:57,34
206,73,228,Tandoori Chicken,06-09-2024 04:51,06-09-2024 06:18,Successful,670.28,4,"13/17
Acharya Chowk, Mau-572843",06-09-2024 05:31,101
207,358,68,Dal Makhani,02-09-2024 01:29,02-09-2024 02:26,Successful,799.45,4,"76/36, Vasa, Anand-393560",02-09-2024 01:51,36
208,243,55,Tandoori Chicken,19-06-2024 19:21,19-06-2024 20:36,Successful,489.76,2,"H.No. 46, Walia Street, Ahmednagar 010339",19-06-2024 19:54,89
209,358,44,Butter Chicken,11-03-2024 02:27,11-03-2024 03:45,Successful,456.52,4,"10
Baral Street
Loni 197493",11-03-2024 03:03,423
210,190,67,Biryani,31-05-2024 11:25,31-05-2024 11:51,Successful,906.42,5,"H.No. 19, Srivastava Marg, Suryapet-128861",31-05-2024 11:59,295
211,473,11,Dosa,04-05-2024 10:26,04-05-2024 12:22,Successful,700.71,2,"65/216
Roy Chowk
Proddatur 910796",04-05-2024 10:54,22
212,197,52,Tandoori Chicken,10-04-2024 03:42,10-04-2024 04:25,Successful,578.73,1,"H.No. 55
Chaudhari Zila
Muzaffarnagar 614309",10-04-2024 04:16,392
213,196,166,Samosa,12-05-2024 05:52,12-05-2024 07:46,Successful,390.57,1,"225, Chauhan Road
Haridwar-505004",12-05-2024 06:31,163
214,78,52,Samosa,04-09-2024 20:59,04-09-2024 21:30,Cancelled,830.07,4,"H.No. 50, Chada, Raebareli 081358",04-09-2024 21:21,28
215,67,278,Aloo Paratha,24-05-2024 10:15,24-05-2024 11:39,Successful,172.22,1,"H.No. 98, Butala Zila, Vasai-Virar-061600",24-05-2024 10:39,18
216,208,242,Dosa,25-06-2024 21:11,25-06-2024 22:17,Successful,964.33,5,"59, Ghosh Circle
Sri Ganganagar 067987",25-06-2024 21:40,67
217,130,10,Pav Bhaji,01-09-2024 09:57,01-09-2024 11:19,Successful,365.74,5,"12/01
Setty Marg, Munger-811903",01-09-2024 10:31,286
218,325,200,Samosa,24-08-2024 07:56,24-08-2024 08:28,Cancelled,853.54,3,"61
Tailor Ganj
Chapra 312404",24-08-2024 08:23,333
219,374,34,Dal Makhani,18-03-2024 19:38,18-03-2024 19:58,Successful,898.82,1,"07, Sen Road, Ozhukarai 628655",18-03-2024 20:14,221
220,401,11,Dosa,06-07-2024 16:18,06-07-2024 16:56,Successful,517,4,"99
Khanna Marg
Madanapalle 402117",06-07-2024 16:46,402
221,276,92,Tandoori Chicken,08-01-2024 02:06,08-01-2024 02:42,Successful,915.08,3,"110, Zacharia Circle, Kulti-595902",08-01-2024 02:38,279
222,188,220,Chole Bhature,02-09-2024 03:15,02-09-2024 03:42,Successful,511.7,4,"39/26
Singhal Street
Bhalswa Jahangir Pur-164938",02-09-2024 03:41,404
223,173,244,Chole Bhature,17-03-2024 15:09,17-03-2024 15:55,Successful,659.52,4,"56
Bose Zila, South Dumdum-504796",17-03-2024 15:46,306
224,457,244,Biryani,01-09-2024 12:10,01-09-2024 13:26,Successful,786.99,5,"H.No. 30, Chada Path, Howrah-577458",01-09-2024 12:46,83
225,174,95,Dosa,17-06-2024 09:18,17-06-2024 10:52,Successful,542.01,2,"H.No. 225, Shroff Nagar
Alwar-474264",17-06-2024 09:39,238
226,126,49,Tandoori Chicken,09-06-2024 21:30,09-06-2024 22:12,Successful,195.48,1,"74
Gara Street, Bellary-065647",09-06-2024 21:55,426
227,204,203,Pav Bhaji,18-02-2024 10:33,18-02-2024 11:11,Successful,719.27,3,"H.No. 429
Karan Path, Dehradun 334415",18-02-2024 11:00,118
228,224,293,Samosa,08-08-2024 02:45,08-08-2024 04:16,Successful,561.62,2,"98/14
Dhingra Road
Tadepalligudem-793229",08-08-2024 03:10,351
229,458,71,Samosa,10-02-2024 22:04,10-02-2024 23:34,Successful,860.79,4,"51/749, Rao Circle, Nagpur-317916",10-02-2024 22:35,428
230,491,265,Paneer Tikka,19-03-2024 09:38,19-03-2024 10:46,Successful,926.12,4,"37/17, Anand Nagar
Surat-273021",19-03-2024 10:06,276
231,120,155,Paneer Tikka,09-01-2024 12:26,09-01-2024 13:39,Successful,978.03,4,"45/77
Grewal Marg, Nagaon-167538",09-01-2024 13:05,391
232,153,206,Dal Makhani,10-02-2024 17:28,10-02-2024 18:34,Successful,433.43,1,"H.No. 306, Mannan Nagar, Thanjavur 960406",10-02-2024 18:08,450
233,211,299,Butter Chicken,13-06-2024 11:19,13-06-2024 11:40,Successful,749.68,1,"H.No. 078, Dave Zila, Hubli–Dharwad 972557",13-06-2024 11:50,481
234,279,26,Dosa,03-06-2024 09:03,03-06-2024 10:05,Successful,756.77,4,"01/26, Bhattacharyya Zila, Khammam-297065",03-06-2024 09:36,284
235,362,300,Pav Bhaji,05-02-2024 16:55,05-02-2024 18:55,Cancelled,793.12,4,"H.No. 464, Dixit Chowk, Loni-558695",05-02-2024 17:19,292
236,60,299,Dal Makhani,14-07-2024 23:39,15-07-2024 00:10,Cancelled,147.13,3,"H.No. 90
Balan
Rohtak-192540",15-07-2024 00:14,190
237,251,33,Aloo Paratha,26-05-2024 02:52,26-05-2024 03:40,Successful,139.65,5,"83/239, Dar Circle
Sagar 797979",26-05-2024 03:23,172
238,397,290,Dal Makhani,20-03-2024 22:23,21-03-2024 00:08,Successful,954.41,2,"25/12
Saxena Street
Jaunpur-296624",20-03-2024 22:51,68
239,235,216,Dal Makhani,30-04-2024 14:24,30-04-2024 16:21,Successful,298.83,3,"86/87, Bains Zila
Jorhat-100980",30-04-2024 14:45,286
240,224,113,Tandoori Chicken,29-05-2024 14:58,29-05-2024 15:59,Cancelled,798.5,4,"H.No. 22
Kamdar Zila, Mangalore-600352",29-05-2024 15:34,78
241,271,142,Tandoori Chicken,11-06-2024 04:11,11-06-2024 05:48,Cancelled,546.87,5,"11/573
Divan Chowk, Morbi-462819",11-06-2024 04:41,302
242,110,42,Aloo Paratha,09-01-2024 21:02,09-01-2024 21:52,Successful,117.37,5,"464, Chauhan Road, Tinsukia-401740",09-01-2024 21:37,223
243,394,215,Pav Bhaji,02-04-2024 22:34,02-04-2024 23:39,Successful,449.81,2,"75, Arya Path, Mysore 620163",02-04-2024 23:12,212
244,341,194,Dosa,10-06-2024 05:21,10-06-2024 06:54,Cancelled,565.02,2,"H.No. 54
Vala Circle, Amravati 393117",10-06-2024 05:58,456
245,125,77,Samosa,24-01-2024 17:11,24-01-2024 17:37,Successful,945.42,3,"H.No. 23
Rastogi
Bidar-614478",24-01-2024 17:32,22
246,122,263,Paneer Tikka,09-02-2024 13:11,09-02-2024 14:29,Successful,454.17,1,"06, Dua Nagar, Alappuzha 477116",09-02-2024 13:48,344
247,289,71,Paneer Tikka,19-05-2024 09:55,19-05-2024 11:31,Successful,482.64,2,"H.No. 611
Kota Marg, Gudivada 868970",19-05-2024 10:32,94
248,208,177,Biryani,17-06-2024 01:23,17-06-2024 01:48,Successful,258.21,3,"H.No. 596
Gour Nagar, Jaipur-728713",17-06-2024 02:00,472
249,128,293,Chole Bhature,12-01-2024 22:17,13-01-2024 00:16,Successful,823.63,3,"60/58
Korpal Circle, Bangalore 361552",12-01-2024 22:57,446
250,122,230,Biryani,11-09-2024 01:39,11-09-2024 02:21,Successful,838.81,1,"080, Ram Zila
Mangalore-583154",11-09-2024 02:16,132
251,100,19,Paneer Tikka,26-04-2024 07:48,26-04-2024 09:28,Successful,591.24,4,"64
Shankar Street
Uluberia 238890",26-04-2024 08:27,273
252,63,75,Samosa,02-08-2024 21:43,02-08-2024 22:12,Successful,232.72,2,"68, Rana Chowk
Mangalore-601777",02-08-2024 22:10,182
253,95,78,Samosa,17-01-2024 13:22,17-01-2024 14:29,Successful,515.59,1,"68/178, Gade Chowk, Mangalore-723991",17-01-2024 14:02,50
254,58,38,Dosa,21-06-2024 09:17,21-06-2024 10:34,Cancelled,594.89,2,"H.No. 88, Sathe, Eluru-532042",21-06-2024 09:51,365
255,214,118,Paneer Tikka,01-04-2024 00:06,01-04-2024 01:50,Successful,759.28,1,"H.No. 07, Bhavsar Zila, Ongole 434230",01-04-2024 00:28,134
256,299,156,Aloo Paratha,13-03-2024 22:41,14-03-2024 00:16,Cancelled,733.02,1,"94/14
Borra Zila
Pimpri-Chinchwad 322464",13-03-2024 23:12,302
257,229,226,Chole Bhature,02-05-2024 09:30,02-05-2024 10:07,Cancelled,597.41,3,"90/56
Ghosh Chowk, Ranchi 635441",02-05-2024 09:56,389
258,483,210,Tandoori Chicken,26-01-2024 19:48,26-01-2024 20:22,Successful,209.84,3,"70/52, Bail Road
Guna-073368",26-01-2024 20:28,379
259,235,230,Butter Chicken,24-06-2024 12:09,24-06-2024 13:53,Cancelled,798.04,3,"49, Singhal Marg
Nangloi Jat 064430",24-06-2024 12:47,250
260,328,258,Butter Chicken,21-06-2024 19:16,21-06-2024 19:47,Successful,975.63,4,"33/64, Bhatia Road
Vellore 246804",21-06-2024 19:51,200
261,380,122,Dosa,13-05-2024 02:18,13-05-2024 04:17,Successful,936.97,2,"71/201
Sangha Marg
Udupi-253333",13-05-2024 02:43,495
262,455,212,Samosa,13-06-2024 18:24,13-06-2024 19:05,Successful,835.4,1,"H.No. 79, Sheth Circle
Asansol-826978",13-06-2024 18:50,137
263,401,88,Tandoori Chicken,02-06-2024 09:20,02-06-2024 09:59,Successful,233.65,2,"H.No. 96, Saraf Nagar, Giridih 627883",02-06-2024 09:42,204
264,25,133,Aloo Paratha,06-07-2024 11:44,06-07-2024 12:54,Cancelled,818.01,4,"23/30
Manne Marg
Bhavnagar 941650",06-07-2024 12:08,159
265,211,58,Chole Bhature,26-05-2024 09:54,26-05-2024 11:15,Successful,818.34,4,"683
Hayre Street, Dehradun 301119",26-05-2024 10:34,316
266,381,175,Dal Makhani,11-03-2024 13:27,11-03-2024 15:09,Successful,860.81,4,"H.No. 06
Trivedi Nagar, Buxar 993812",11-03-2024 13:48,7
267,488,195,Aloo Paratha,15-02-2024 03:53,15-02-2024 05:10,Successful,617.22,1,"H.No. 655
Boase Ganj
Tirupati-711765",15-02-2024 04:29,416
268,320,147,Samosa,18-06-2024 12:11,18-06-2024 13:46,Successful,412.61,1,"303
Chakraborty Nagar
Barasat-518581",18-06-2024 12:40,45
269,411,246,Pav Bhaji,05-03-2024 02:46,05-03-2024 04:31,Successful,880.48,5,"H.No. 48, Kalita Circle, Udaipur 036780",05-03-2024 03:25,493
270,472,120,Dosa,22-07-2024 16:54,22-07-2024 18:11,Successful,999.09,2,"43/584
Goda Zila
Bathinda-262946",22-07-2024 17:34,10
271,60,205,Aloo Paratha,23-05-2024 04:57,23-05-2024 05:55,Successful,759.32,2,"H.No. 206, Varkey Street, Hajipur 226141",23-05-2024 05:31,209
272,447,200,Pav Bhaji,08-02-2024 05:33,08-02-2024 06:57,Cancelled,137.35,4,"81/044, Sane Path, Gopalpur-662914",08-02-2024 06:06,374
273,271,96,Butter Chicken,10-01-2024 06:24,10-01-2024 06:48,Successful,246.26,3,"71, Anand, Firozabad 798219",10-01-2024 06:50,259
274,370,79,Tandoori Chicken,03-08-2024 19:07,03-08-2024 19:36,Successful,740.74,2,"29/32
Talwar Ganj, Jodhpur-658337",03-08-2024 19:34,277
275,272,34,Chole Bhature,02-04-2024 14:13,02-04-2024 14:37,Successful,622.55,1,"H.No. 685
Virk Chowk, Adoni-080068",02-04-2024 14:46,382
276,286,252,Pav Bhaji,04-04-2024 06:38,04-04-2024 07:19,Successful,884.07,5,"43/07, Gandhi Circle, Bally 431204",04-04-2024 07:01,310
277,50,292,Dosa,02-04-2024 12:42,02-04-2024 14:13,Successful,363.48,1,"H.No. 427
Dani Path
Hyderabad 126683",02-04-2024 13:19,482
278,37,287,Aloo Paratha,05-03-2024 21:12,05-03-2024 22:51,Successful,130.11,1,"49, Bir Zila
Bulandshahr 327466",05-03-2024 21:52,206
279,483,195,Dosa,12-08-2024 12:17,12-08-2024 13:59,Successful,781.61,4,"73, Dar
Katihar 149330",12-08-2024 12:45,342
280,242,266,Biryani,11-02-2024 10:31,11-02-2024 11:38,Cancelled,504.99,3,"25, Shere Marg
Yamunanagar-684214",11-02-2024 11:11,37
281,302,220,Aloo Paratha,15-09-2024 19:02,15-09-2024 20:39,Successful,747.6,2,"47
Sama, Bellary-103750",15-09-2024 19:32,148
282,61,123,Dal Makhani,03-01-2024 01:27,03-01-2024 01:49,Successful,753.31,1,"648
Kakar Zila, Gudivada 768585",03-01-2024 02:05,374
283,106,212,Butter Chicken,04-04-2024 23:11,05-04-2024 00:29,Successful,449.39,2,"H.No. 169
Divan Path
Berhampore 973829",04-04-2024 23:43,462
284,460,278,Tandoori Chicken,17-02-2024 22:36,17-02-2024 23:57,Successful,635.37,3,"61/734, Vaidya Street, Deoghar-345077",17-02-2024 23:12,84
285,127,229,Aloo Paratha,05-02-2024 07:25,05-02-2024 09:06,Successful,462.13,2,"544, Sodhi, Jamnagar-969798",05-02-2024 07:55,402
286,461,194,Paneer Tikka,24-03-2024 23:38,25-03-2024 00:57,Cancelled,166.77,1,"463, Reddy Zila, Mysore 045880",25-03-2024 00:09,466
287,214,20,Biryani,07-05-2024 15:22,07-05-2024 16:38,Successful,335.34,4,"H.No. 979
Rastogi Marg, Dindigul 679561",07-05-2024 15:56,454
288,181,56,Butter Chicken,12-03-2024 23:22,12-03-2024 23:59,Successful,769.23,2,"H.No. 10, Dass Circle
Satna 033718",12-03-2024 23:43,37
289,164,286,Samosa,08-05-2024 15:23,08-05-2024 16:47,Successful,427.41,4,"H.No. 48, Varughese Path
Bettiah-082741",08-05-2024 15:46,323
290,149,38,Tandoori Chicken,22-02-2024 02:46,22-02-2024 03:19,Successful,182.54,1,"46
Buch Chowk, Madurai-282970",22-02-2024 03:25,104
291,320,110,Samosa,15-06-2024 09:47,15-06-2024 10:27,Cancelled,730.84,1,"H.No. 943
Bhattacharyya Circle, Berhampore-297733",15-06-2024 10:07,405
292,491,7,Paneer Tikka,25-06-2024 00:54,25-06-2024 02:48,Cancelled,453.27,1,"62/85, Sethi Path
Ambarnath 152795",25-06-2024 01:14,161
293,333,125,Biryani,19-01-2024 18:29,19-01-2024 20:14,Successful,943.95,5,"83, Gokhale Path, Hajipur 476799",19-01-2024 19:08,467
294,113,252,Biryani,07-08-2024 19:37,07-08-2024 20:18,Successful,898.75,2,"H.No. 996, Soni Street
Haldia 757857",07-08-2024 20:12,350
295,332,251,Dosa,08-04-2024 07:47,08-04-2024 08:24,Successful,262.15,1,"08/76
Kashyap Ganj
Bardhaman-277357",08-04-2024 08:14,65
296,119,254,Paneer Tikka,06-01-2024 00:50,06-01-2024 02:07,Successful,917.18,1,"41, Tak Ganj, Vasai-Virar 350193",06-01-2024 01:10,322
297,55,134,Dosa,09-04-2024 09:15,09-04-2024 09:39,Successful,186.72,1,"28/293, Sankaran Zila
Srinagar 744509",09-04-2024 09:51,283
298,139,43,Chole Bhature,16-09-2024 15:59,16-09-2024 17:13,Successful,461.41,4,"11/313, Mangat Zila, Pondicherry 358549",16-09-2024 16:27,479
299,78,257,Samosa,02-02-2024 03:39,02-02-2024 04:17,Successful,317.29,3,"H.No. 504
Shetty Marg
Tirupati 227119",02-02-2024 04:16,3
300,290,4,Samosa,24-08-2024 14:13,24-08-2024 15:52,Cancelled,941.81,1,"625, Khanna Circle, Tirunelveli 096514",24-08-2024 14:37,220
301,159,116,Tandoori Chicken,07-06-2024 14:12,07-06-2024 15:27,Successful,761.3,1,"H.No. 388, Chahal Road
Muzaffarpur 391866",07-06-2024 14:45,209
302,209,24,Samosa,17-02-2024 00:43,17-02-2024 02:05,Successful,485.51,5,"995
Ganesh Zila
Nagercoil 246535",17-02-2024 01:08,336
303,241,36,Pav Bhaji,13-06-2024 14:19,13-06-2024 15:54,Successful,978.63,3,"04/29
Chhabra Circle
Sonipat-393457",13-06-2024 14:42,454
304,404,236,Aloo Paratha,27-07-2024 09:21,27-07-2024 09:49,Successful,572.28,4,"82/329
Kibe Nagar
Alappuzha 821762",27-07-2024 09:52,118
305,296,147,Tandoori Chicken,17-06-2024 13:02,17-06-2024 14:14,Successful,825.59,1,"351
Chhabra Chowk, Proddatur-934200",17-06-2024 13:24,398
306,472,54,Aloo Paratha,18-03-2024 01:57,18-03-2024 03:03,Successful,536.94,3,"59
Rout Path, Panchkula 708718",18-03-2024 02:19,97
307,95,273,Biryani,10-02-2024 14:57,10-02-2024 15:41,Cancelled,174.43,5,"42/76, Subramanian Path, Bardhaman 447903",10-02-2024 15:33,74
308,488,91,Paneer Tikka,03-07-2024 09:41,03-07-2024 10:45,Successful,534.94,4,"41
Jani Street
Nellore 374093",03-07-2024 10:05,239
309,272,77,Aloo Paratha,14-06-2024 10:52,14-06-2024 12:12,Successful,983.46,4,"98/11
Krishnan Marg
Avadi 941387",14-06-2024 11:24,477
310,482,201,Tandoori Chicken,23-06-2024 22:46,24-06-2024 00:04,Successful,854.82,5,"47/99, Balasubramanian Ganj, Belgaum 542310",23-06-2024 23:08,71
311,187,195,Butter Chicken,13-06-2024 08:43,13-06-2024 09:14,Successful,277.64,2,"H.No. 368, Mallick Marg
Bongaigaon 181324",13-06-2024 09:10,487
312,407,186,Chole Bhature,26-01-2024 09:24,26-01-2024 10:52,Successful,162.64,1,"H.No. 947
Reddy Marg
Ujjain-516824",26-01-2024 09:58,332
313,103,202,Pav Bhaji,04-04-2024 07:30,04-04-2024 07:58,Successful,432.47,5,"73/364
Babu Nagar
Anantapur-282006",04-04-2024 08:04,191
314,304,247,Pav Bhaji,01-04-2024 08:26,01-04-2024 08:58,Successful,480.4,4,"H.No. 44, Reddy, Tirupati 834461",01-04-2024 08:54,251
315,128,25,Dal Makhani,15-09-2024 08:24,15-09-2024 09:05,Successful,805.3,1,"H.No. 42, Sama Ganj, Pimpri-Chinchwad 796957",15-09-2024 08:54,276
316,53,83,Dosa,27-05-2024 04:00,27-05-2024 05:23,Successful,460.16,4,"98/44, Agarwal Ganj
Kumbakonam-187504",27-05-2024 04:29,247
317,338,289,Chole Bhature,27-08-2024 01:10,27-08-2024 02:42,Successful,854.54,3,"H.No. 205, Batta Road, Junagadh 831202",27-08-2024 01:46,22
318,27,258,Paneer Tikka,24-05-2024 16:21,24-05-2024 17:39,Successful,690.09,2,"362, Date Path
Jhansi 616970",24-05-2024 16:46,440
319,73,52,Samosa,02-01-2024 04:08,02-01-2024 04:43,Successful,317.46,1,"H.No. 264, Master Nagar
Panvel 119895",02-01-2024 04:45,169
320,129,44,Dosa,18-02-2024 16:47,18-02-2024 17:51,Successful,545.49,2,"H.No. 94, Desai Road
Ahmedabad 932816",18-02-2024 17:15,71
321,56,292,Chole Bhature,01-02-2024 10:55,01-02-2024 11:20,Cancelled,888.94,2,"09/21, Salvi
Mirzapur 804093",01-02-2024 11:23,21
322,488,199,Dosa,05-09-2024 22:39,06-09-2024 00:39,Successful,131.21,4,"03/519, Mahal Path
Bhubaneswar 438839",05-09-2024 23:13,303
323,90,56,Pav Bhaji,13-08-2024 00:31,13-08-2024 01:28,Successful,684.99,1,"H.No. 574
Grover Chowk
Latur-174587",13-08-2024 01:04,310
324,259,203,Pav Bhaji,27-01-2024 13:05,27-01-2024 13:46,Successful,963.12,5,"27, Ramakrishnan Road
Imphal 225031",27-01-2024 13:41,299
325,319,155,Dal Makhani,23-03-2024 23:56,24-03-2024 01:26,Successful,962.33,1,"24/47
Lanka Nagar
Salem-960484",24-03-2024 00:25,335
326,327,68,Pav Bhaji,23-02-2024 05:14,23-02-2024 05:55,Successful,272.57,3,"53
Dora Ganj
Ambattur 633379",23-02-2024 05:38,336
327,249,155,Biryani,22-02-2024 11:59,22-02-2024 13:04,Successful,666.3,3,"34/001
Dara Road, Siliguri 602691",22-02-2024 12:20,323
328,164,70,Samosa,14-03-2024 04:51,14-03-2024 05:44,Successful,580.33,4,"216, Gala Circle
Tadepalligudem 044485",14-03-2024 05:24,396
329,418,196,Tandoori Chicken,15-08-2024 16:59,15-08-2024 18:08,Successful,967.32,1,"77/589
Saraf Path, Chapra-063396",15-08-2024 17:27,26
330,298,103,Chole Bhature,10-04-2024 22:39,10-04-2024 23:14,Successful,554.3,4,"15/79, Seth Chowk
Bhalswa Jahangir Pur 523856",10-04-2024 23:08,499
331,253,136,Samosa,09-09-2024 00:24,09-09-2024 01:08,Successful,484.31,1,"H.No. 17, Ahluwalia Road
Vijayanagaram-520380",09-09-2024 01:02,373
332,126,155,Samosa,03-06-2024 07:26,03-06-2024 07:47,Successful,917.34,4,"84/25
Bandi Ganj, Phagwara 862973",03-06-2024 08:05,467
